idCode,hxcf,hxcfen,ypmc,ypmcen,slh,jx,gytj,gg,cbzj,pzwh,scpzrq,ssxkzcyr,sccs,ssxszt,sllb,jpxzl,smsContent,smsAttname,source_url,cid,cas
2e01ae022ebd2b717abd75d9f39b9df7,替格瑞洛,Ticagrelor ,替格瑞洛片,Ticagrelor Tablets,CYHS1800025,片剂,口服,60mg,否,国药准字H20203435,2020-08-17,浙江海正药业股份有限公司 ,浙江海正药业股份有限公司 ,新批准暂未销售,按化学药品新注册分类批准的仿制药,B01AC24,,,https://www.cde.org.cn/hymlj/detailPage/2e01ae022ebd2b717abd75d9f39b9df7,9871419,274693-27-5
1b92fc89d764c45f4df815db9f3c2727,替格瑞洛,Ticagrelor ,替格瑞洛片,Ticagrelor Tablets,CYHS1800026,片剂,口服,90mg,否,国药准字H20203436,2020-08-17,浙江海正药业股份有限公司,浙江海正药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,B01AC24,,,https://www.cde.org.cn/hymlj/detailPage/1b92fc89d764c45f4df815db9f3c2727,9871419,274693-27-5
56d5d9197cddc9c59349b0efecdb773f,头孢唑林钠,Cefazolin Sodium,注射用头孢唑林钠/氯化钠注射液,Cefazolin Sodium for Injection /Sodium Chloride Injection,,注射剂,静脉注射,粉体室:按头孢唑林计1.0g;液体室:氯化钠注射液100ml:0.9g,,国药准字H20184118,2018-07-24,苏州大冢制药有限公司,苏州大冢制药有限公司,上市销售中,其他药品,,,,https://www.cde.org.cn/hymlj/detailPage/56d5d9197cddc9c59349b0efecdb773f,,
979657a61210cc7cfed5bd72291f8353,吡格列酮;二甲双胍,Pioglitazone;Metformin,吡格列酮二甲双胍片(15mg/500mg),Pioglitazone Hydrochloride and Metformin Hydrochloride Tablets(15mg/500mg),CYHB1950562,片剂,口服,每片含盐酸吡格列酮（以吡格列酮计）15mg和盐酸二甲双胍500mg。,否,国药准字H20110005,2020-07-31,江苏德源药业股份有限公司,江苏德源药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,A10BD05 ,f8ccc653d935fe7a891401cb6875b380,国药准字H20110005_吡格列酮二甲双胍片(15mg/500mg).pdf,https://www.cde.org.cn/hymlj/detailPage/979657a61210cc7cfed5bd72291f8353,,
7bb987d591e1fef4979df81d1efa40f4,盐酸左西替利嗪,Levocetirizine Dihydrochloride,盐酸左西替利嗪胶囊,Levocetirizine Dihydrochloride Capsules,CYHB1950631,胶囊剂,口服,5mg,否,国药准字H20060183,2020-07-24,湖南九典制药股份有限公司,湖南九典制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,R06AE09,bceb2f8241e60cfd35ec0cca2959b9fd,国药准字H20060183_盐酸左西替利嗪胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/7bb987d591e1fef4979df81d1efa40f4,9955977,130018-87-0
0c9967081ba42f38a34a59fe3c54de02,盐酸阿米替林,Amitriptyline Hydrochloride,盐酸阿米替林片,Amitriptyline Hydrochloride Tablets,CYHB1950423,片剂,口服,25mg,否,国药准字H43020561,2020-07-31,湖南洞庭药业股份有限公司,湖南洞庭药业股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,N06AA09 ,10c6660c954ecb867b25ba393ea14bfe,国药准字H43020561_盐酸阿米替林片.pdf,https://www.cde.org.cn/hymlj/detailPage/0c9967081ba42f38a34a59fe3c54de02,11065,549-18-8
bf9117de61ef4262fffad30f3029099a,泮托拉唑钠,Pantoprazole Sodium,泮托拉唑钠肠溶片,Pantoprazole Sodium Enteric-Coated Tablets,CYHB1950434,片剂,口服,40mg（以C16H15F2N3O4S计）,否,国药准字H20093501,2020-07-13,湖南九典制药股份有限公司,湖南九典制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,A02BC02 ,90599d4a631579e1e45c575981bd38c0,国药准字H20093501_泮托拉唑钠肠溶片.pdf,https://www.cde.org.cn/hymlj/detailPage/bf9117de61ef4262fffad30f3029099a,15008962,
afbcec1c62e70e97bb8aa38d1757153e,克拉霉素,Clarithromycin,克拉霉素片,Clarithromycin Tablets,CYHB1950534,片剂,口服,0.25g,否,国药准字H20093440,2020-08-10,石药集团欧意药业有限公司,石药集团欧意药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01FA09 ,f698e9a44785e8cb483b69b13a3d8e72,国药准字H20093440_克拉霉素片.pdf,https://www.cde.org.cn/hymlj/detailPage/afbcec1c62e70e97bb8aa38d1757153e,84029,81103-11-9
1d0987468d9bd1f3e52d9b015cbff21f,富马酸替诺福韦二吡呋酯,Tenofovir disoproxil fumarate,富马酸替诺福韦二吡呋酯片,Tenofovir disoproxil fumarate Tablets,CYHS1900079,片剂,口服,0.3g,否,国药准字H20203428,2020-08-17,北京双鹭药业股份有限公司,北京双鹭药业股份有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,J05AF07,,,https://www.cde.org.cn/hymlj/detailPage/1d0987468d9bd1f3e52d9b015cbff21f,6398764,202138-50-9
59a7f25f6409620844a139b2ebf31152,瑞舒伐他汀钙,Rosuvastatin Calcium,瑞舒伐他汀钙片,Rosuvastatin Calcium tablets,CYHS1800086,片剂,口服,10mg（按瑞舒伐他汀计）,否,国药准字H20203396,2020-08-05,合肥合源药业有限公司,合肥合源药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,C10AA07,,,https://www.cde.org.cn/hymlj/detailPage/59a7f25f6409620844a139b2ebf31152,5282455,147098-20-2
53c391c2026ce432f39ea37aeddd487c,氯氮平,Clozapine,氯氮平片,Clozapine Tablets,CYHB1950561,片剂,口服,25mg,否,国药准字H32023357/0072377,2020-09-04,江苏云阳集团药业有限公司,江苏云阳集团药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,N05AH02,,,https://www.cde.org.cn/hymlj/detailPage/53c391c2026ce432f39ea37aeddd487c,135398737,5786-21-0
d35c221f489356d9e66be5df9b4e35f1,盐酸普拉克索,Pramipexole Dihydrochloride,盐酸普拉克索片,Pramipexole Dihydrochloride Tablets,CYHB1950336,片剂,口服,1.0mg（按C10H17N3S·2HCl·H2O计）,否,国药准字H20183368,2020-09-25,浙江京新药业股份有限公司,浙江京新药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N04BC05,74972b7ed784ad136862c7866ec0dff1,国药准字H20183368_盐酸普拉克索片.pdf,https://www.cde.org.cn/hymlj/detailPage/d35c221f489356d9e66be5df9b4e35f1,119569,104632-25-9
5e739690c806d6b43ccd1cb671baab5e,盐酸普拉克索,Pramipexole Dihydrochloride,盐酸普拉克索片,Pramipexole Dihydrochloride Tablets,CYHB1950335,片剂,口服,0.25mg（按C10H17N3S·2HCl·H2O计）,否,国药准字H20183367,2020-09-25,浙江京新药业股份有限公司,浙江京新药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N04BC05,a4711bb2a3e1194af09dc380e81a65f4,国药准字H20183367_盐酸普拉克索片.pdf,https://www.cde.org.cn/hymlj/detailPage/5e739690c806d6b43ccd1cb671baab5e,119569,104632-25-9
dc1405bf642aa66b4f9fcc099b569477,布洛芬,Ibuprofen ,布洛芬片,Ibuprofen Tablets,CYHB1950672,片剂,口服,0.1g,否,国药准字H34020594,2020-09-25,安徽环球药业股份有限公司,安徽环球药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,M01AE01 ,4b14d5f78a9ad66a198ff95cd5c9c861,国药准字H34020594_布洛芬片.pdf,https://www.cde.org.cn/hymlj/detailPage/dc1405bf642aa66b4f9fcc099b569477,3672,15687-27-1
3ace6a9900e1d72f09aa650d1a469371,盐酸胺碘酮,Amiodarone Hydrochloride ,盐酸胺碘酮片,Amiodarone Hydrochloride Tablets,CYHB1950842,片剂,口服,0.2g,否,国药准字H37021456,2020-09-25,山东信谊制药有限公司,山东信谊制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,C01BD01 ,f0bdd32fe6e9fccd2b08e945777726ec,国药准字H37021456_盐酸胺碘酮片.pdf,https://www.cde.org.cn/hymlj/detailPage/3ace6a9900e1d72f09aa650d1a469371,441325,19774-82-4
feddeb8608cee3150125e0d83d25621e,卡培他滨,Capecitabine ,卡培他滨片,Capecitabine Tablets,CYHB1950716,片剂,口服,0.5g,否,国药准字H20143044,2020-09-29,正大天晴药业集团股份有限公司,正大天晴药业集团股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,L01BC06,628fab219966aa11e8c462908535c647,国药准字H20143044_卡培他滨片.pdf,https://www.cde.org.cn/hymlj/detailPage/feddeb8608cee3150125e0d83d25621e,60953,154361-50-9
57e045a6429019a658222d5b314c9ea6,头孢呋辛酯,Cefuroxime Axetil,头孢呋辛酯片,Cefuroxime Axetil Tablets,CYHB2050141,片剂,口服,按C16H16N4O8S计0.125g,否,国药准字H19990234,2020-09-25,国药集团汕头金石制药有限公司,国药集团汕头金石制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC02 ,7f4094bba1e4186dc4203e252e897392,国药准字H19990234_头孢呋辛酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/57e045a6429019a658222d5b314c9ea6,6321416,64544-07-6
6cc2edeb3ba7f29d06360fad65ff8fcf,头孢呋辛酯,Cefuroxime Axetil ,头孢呋辛酯片,Cefuroxime Axetil Tablets,CYHB2050142,片剂,口服,按C16H16N4O8S计0.25g,否,国药准字H19990235,2020-09-25,国药集团汕头金石制药有限公司,国药集团汕头金石制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC02 ,e8fcd4613478be12e1794d76ee6899eb,国药准字H19990235_头孢呋辛酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/6cc2edeb3ba7f29d06360fad65ff8fcf,6321416,64544-07-6
af68934a3080d0f98504f43b5cd63046,布洛芬,Ibuprofen,布洛芬片,Ibuprofen Tablets,CYHB1950697,片剂,口服,0.2g,否,国药准字H42021961,2020-09-25,宜昌人福药业有限责任公司 ,宜昌人福药业有限责任公司 ,新批准暂未销售,通过质量和疗效一致性评价的药品,M01AE01,f426b256779832173e4dbc31654f0500,国药准字H42021961_布洛芬片.pdf,https://www.cde.org.cn/hymlj/detailPage/af68934a3080d0f98504f43b5cd63046,3672,15687-27-1
cd86d09d6d0176ed8ae0ec9b47a7f244,硫唑嘌呤,Azathioprine,硫唑嘌呤片,Azathioprine Tablets,CYHB1950756,片剂,口服,50mg,否,国药准字H33020153,2020-10-12,浙江奥托康制药集团股份有限公司,浙江奥托康制药集团股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,L04AX01 ,61a76a8006d443d23ddf03134786f2d2,国药准字H33020153_硫唑嘌呤片.pdf,https://www.cde.org.cn/hymlj/detailPage/cd86d09d6d0176ed8ae0ec9b47a7f244,2265,446-86-6
f8c476a6b06eeb595c1e0774c8dc2832,头孢丙烯,Cefprozil ,头孢丙烯片,Cefprozil Tablets,CYHB1940028,片剂,口服,0.25g（按C18H19N3O5S计）,否,国药准字H20041960,2020-10-12,南京亿华药业有限公司,南京亿华药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J01DC10,8bdfef8e9d2e4370010cb1e4d1d60671,国药准字H20041960_头孢丙烯片.pdf,https://www.cde.org.cn/hymlj/detailPage/f8c476a6b06eeb595c1e0774c8dc2832,5281006,92665-29-7
9b50d6c927bf9efbdb1f4ccb9caaaa4f,阿德福韦酯,Adefovir Dipivoxil,阿德福韦酯片,Adefovir Dipivoxil Tablets,CYHB1950366,片剂,口服,10mg,否,国药准字H20070216,2020-10-12,上海益生源药业有限公司,上海益生源药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,J05AF08 ,967ca843d9c682a8974a674cd8143b80,国药准字H20070216_阿德福韦酯片.pdf,https://www.cde.org.cn/hymlj/detailPage/9b50d6c927bf9efbdb1f4ccb9caaaa4f,60871,142340-99-6
1602a39bccf81515ae2390619f1012e7,头孢丙烯,,头孢丙烯干混悬剂,Cefprozil for Suspension,CYHB1950323,口服混悬剂,口服,0.125g,否,国药准字H20041961,2020-10-12,南京亿华药业有限公司,南京亿华药业有限公司,上市销售中,通过质量和疗效一致性评价的药品,,0e3cb8cea5d09c5235a69e34220f8928,国药准字H20041961_头孢丙烯干混悬剂.pdf,https://www.cde.org.cn/hymlj/detailPage/1602a39bccf81515ae2390619f1012e7,445063,131-48-6
02409fbe966878aadccd260fef91788d,头孢氨苄,Cefalexin,头孢氨苄胶囊,Cefalexin Capsules,CYHB1950405,胶囊剂,口服,0.125g(按C16H17N3O4S计）,否,国药准字H42020390,2020-09-29,华中药业股份有限公司,华中药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J01DB01,47b5c3e4170fd36be8edc2e2775f0f92,国药准字H42020390_头孢氨苄胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/02409fbe966878aadccd260fef91788d,27447,15686-71-2
92f3b2fceb5709b99f3d7d5ffa1e6a1d,头孢拉定,Cefradine,头孢拉定胶囊,Cefradine Capsules,JYHB1850013,胶囊剂,口服,0.25g,否,国药准字HC20160016、国药准字HC20160017、国药准字HC20160018、国药准字HC20160019,2020-09-09,澳美制药厂,澳美制药厂,上市销售中,通过质量和疗效一致性评价的药品,J01DB09,17a865f36ba539b70d2e9cc96faa2276,国药准字HC20160016、国药准字HC20160017、国药准字HC20160018、国药准字HC20160019_头孢拉定胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/92f3b2fceb5709b99f3d7d5ffa1e6a1d,38103,38821-53-3
38e1d11e7f7334f250da785b6e4942b9,头孢拉定,Cefradine,头孢拉定胶囊,Cefradine Capsules,JYHB1850014,胶囊剂,口服,0.25g,否,国药准字HC20160020,2020-09-09,澳美制药厂,澳美制药厂,上市销售中,通过质量和疗效一致性评价的药品,J01DB09 ,ea49b51147b32a20239f380c1bc78a9f,国药准字HC20160020_头孢拉定胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/38e1d11e7f7334f250da785b6e4942b9,38103,38821-53-3
31fe0109cd174ec326288c4ccad9b8c0,阿莫西林; 克拉维酸钾,Amoxicillin; Clavulanate Potassium,阿莫西林克拉维酸钾干混悬剂,Amoxicillin and Clavulanate Potassium for Oral Suspension,JYHB1950003,口服混悬剂,口服,0.2285g（C16H19N3O5S 0.2g与C8H9NO5 0.0285g）,否,HC20160005、HC20160006、HC20160007,2020-09-17,澳美制药厂,澳美制药厂,上市销售中,通过质量和疗效一致性评价的药品,J01CR02,49e204cc18b7261d066685823fed6bcc,HC20160005、HC20160006、HC20160007_阿莫西林克拉维酸钾干混悬剂.pdf,https://www.cde.org.cn/hymlj/detailPage/31fe0109cd174ec326288c4ccad9b8c0,23695837,
75d16b9546a32a2c5693956c376749d9,阿莫西林; 克拉维酸钾,Amoxicillin; Clavulanate Potassium,阿莫西林克拉维酸钾干混悬剂,Amoxicillin and Clavulanate Potassium for Oral Suspension,JYHB1950004,口服混悬剂,口服,0.2285g（C16H19N3O5S 0.2g与C8H9NO5 0.0285g）,否,HC20160029,2020-09-17,澳美制药厂,澳美制药厂,上市销售中,通过质量和疗效一致性评价的药品,J01CR02 ,63d892df340560b7c1a62253899d5c90,HC20160029_阿莫西林克拉维酸钾干混悬剂(7：1).pdf,https://www.cde.org.cn/hymlj/detailPage/75d16b9546a32a2c5693956c376749d9,23695837,
6229a0f4a87d30e4dcce5b8f72f0380c,瑞舒伐他汀钙,Rosuvastatin Calcium ,瑞舒伐他汀钙片,Rosuvastatin Calcium Tablets,CYHS1900388,片剂,口服,10mg（按C22H28FN3O6S计）,否,国药准字H20203475,2020-09-08,赤峰赛林泰药业有限公司,赤峰赛林泰药业有限公司,新批准暂未销售,按化学药品新注册分类批准的仿制药,C10AA07,,,https://www.cde.org.cn/hymlj/detailPage/6229a0f4a87d30e4dcce5b8f72f0380c,5282455,147098-20-2
de132d10dcdc8db3c274bd3a2559f37f,阿那曲唑,Anastrozole,阿那曲唑片,Anastrozole Tablets,CYHB1950292,片剂,口服,1mg,否,国药准字H20020194,2020-03-05,,重庆华邦制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,L02BG03 ,,,https://www.cde.org.cn/hymlj/detailPage/de132d10dcdc8db3c274bd3a2559f37f,2187,120511-73-1
4dbeaaef58e102df3c2289eada4503bd,布洛芬,Ibuprofen,布洛芬颗粒,Ibuprofen Granules,CYHB1950027,颗粒剂,口服,0.2g,否,国药准字H10970046,2020-03-10,,浙江康恩贝制药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,M01AE01,5b12f6a7b1d11a0f5bb3991fb23fdc4c,国药准字H10970046_布洛芬颗粒.pdf,https://www.cde.org.cn/hymlj/detailPage/4dbeaaef58e102df3c2289eada4503bd,3672,15687-27-1
86acd7976169ce878243fb8674fbc4b2,阿莫西林,Amoxicillin,阿莫西林胶囊,Amoxicillin Capsules,JYHB1850004,胶囊剂,口服,0.5g,否,HC20160036,2020-01-08,,澳美制药厂,上市销售中,通过质量和疗效一致性评价的药品,J01CA04,59ade6cf37b4096889cce67bc1ae7561,HC20160036_阿莫西林胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/86acd7976169ce878243fb8674fbc4b2,33613,26787-78-0
9d718608f2320b9dd864aab0ae0fb385,格列吡嗪,Glipizide,格列吡嗪片,Glipizide Tablets,CYHB1850485,片剂,口服,5mg,否,国药准字H19983201,2020-03-05,,远大医药（中国）有限公司 ,新批准暂未销售,通过质量和疗效一致性评价的药品,A10BB07 ,fdf8fd1a06bf0ee08a0ee73362f7c456,国药准字H19983201_格列吡嗪片.pdf,https://www.cde.org.cn/hymlj/detailPage/9d718608f2320b9dd864aab0ae0fb385,3478,29094-61-9
150fc34c5da1e1156e589f23ae0b9217,阿莫西林,Amoxicillin,阿莫西林胶囊,Amoxicillin Capsules,JYHB1850003,胶囊剂,口服,0.25g,否,HC20130014；HC20130015,2020-01-08,,澳美制药厂,上市销售中,通过质量和疗效一致性评价的药品,J01CA04,,,https://www.cde.org.cn/hymlj/detailPage/150fc34c5da1e1156e589f23ae0b9217,33613,26787-78-0
2c20ebe600310e0a3d7a86b9e63571aa,加巴喷丁,Gabapentin,加巴喷丁胶囊,Gabapentin Capsule,CYHB1950018,胶囊剂,口服,0.3g,否,国药准字H20050271,2020-03-10,,江苏恒瑞医药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,无,6955d635416bd9cded43010ad421cbc5,国药准字H20050271_加巴喷丁胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/2c20ebe600310e0a3d7a86b9e63571aa,3446,60142-96-3
af24d7862bb025ca0c1af18c2203b281,加巴喷丁,Gabapentin,加巴喷丁胶囊,Gabapentin Capsule,CYHB1950019,胶囊剂,口服,0.1g,否,国药准字H20030662,2020-03-10,,江苏恒瑞医药股份有限公司,上市销售中,通过质量和疗效一致性评价的药品,无,c77af0f77fa006930d4f3b2644d24d6f,国药准字H20030662_加巴喷丁胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/af24d7862bb025ca0c1af18c2203b281,3446,60142-96-3
f62c89fb84e472c62a437ae6b1de43a4,卡托普利,Captopril,卡托普利片,Captopril Tablets,CYHB1850435,片剂,口服,25mg,否,国药准字H20057883,2020-02-17,,石家庄以岭药业股份有限公司 ,新批准暂未销售,通过质量和疗效一致性评价的药品,C09AA01 ,847a86b801be88bc7407ac08ae5d9d39,国药准字H20057883_卡托普利片.pdf,https://www.cde.org.cn/hymlj/detailPage/f62c89fb84e472c62a437ae6b1de43a4,44093,62571-86-2
bd13e56b832eebd2a3468eb95ed90b8b,头孢羟氨苄,Cefadroxil,头孢羟氨苄胶囊,Cefadroxil Capsules,JYHB1850002,胶囊剂,口服,0.5g（按C16H17N3O5S计）,否,HC20150064；HC20150065；HC20150066,2019-09-10,,澳美制药厂,上市销售中,通过质量和疗效一致性评价的药品,J01DB05 ,,,https://www.cde.org.cn/hymlj/detailPage/bd13e56b832eebd2a3468eb95ed90b8b,47965,50370-12-2
b8d6b9d41deb11c26e2163b27a8f9afc,盐酸二甲双胍,Metformin Hydrochloride,盐酸二甲双胍片,Metformin Hydrochloride Tablets,CYHB1950259,片剂,口服,0.25g,否,国药准字H20023161,2020-02-27,,苏州东瑞制药有限公司 ,新批准暂未销售,通过质量和疗效一致性评价的药品,A10BA02 ,0240b31cfbee6f56d7f735cd4b481e8a,国药准字H20023161_盐酸二甲双胍片.pdf,https://www.cde.org.cn/hymlj/detailPage/b8d6b9d41deb11c26e2163b27a8f9afc,14219,1115-70-4
4bd7b5a758af72d0e1413cf264820386,阿奇霉素,Azithromycin,阿奇霉素片,Azithromycin Tablets,CYHB1850480,片剂,口服,0.25g,否,国药准字H20056976,2020-03-10,,苏州东瑞制药有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,J01FA10 ,0729fab3b760ee311a53c7790d89e5e4,国药准字H20056976_阿奇霉素片.pdf,https://www.cde.org.cn/hymlj/detailPage/4bd7b5a758af72d0e1413cf264820386,447043,83905-01-5
6ed5e0737f116e480e79ad79eea30bef,缬沙坦,Valsartan,缬沙坦胶囊,Valsartan Capsules,CYHB1950260,胶囊剂,口服,80mg,否,国药准字H20010824,2020-03-16,,常州四药制药有限公司 ,上市销售中,通过质量和疗效一致性评价的药品,C09CA03 ,e9dcba429b4f0ee8b4646964ec9e3641,国药准字H20010824_缬沙坦胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/6ed5e0737f116e480e79ad79eea30bef,60846,137862-53-4
0b468e6f1cf648f7fc54b91edec242a8,左乙拉西坦,Levetiracetam,左乙拉西坦片,Levetiracetam Tablets,CYHB1840131,片剂,口服,1.0g,否,国药准字H20184031,2020-03-16,浙江京新药业股份有限公司,浙江京新药业股份有限公司,新批准暂未销售,通过质量和疗效一致性评价的药品,N03AX14 ,365eb6e904c20267c7a188cde4b4af7e,国药准字H20184031_左乙拉西坦片.pdf,https://www.cde.org.cn/hymlj/detailPage/0b468e6f1cf648f7fc54b91edec242a8,5284583,102767-28-2
db590719430729b237d6e2d61eaece0e,奥美拉唑,Omeprazole,奥美拉唑肠溶胶囊,Omeprazole Enteric Capsules,CYHB1950138,胶囊剂,口服,20mg,否,国药准字H10920092,2020-02-19,,海南海灵化学制药有限公司,上市销售中,通过质量和疗效一致性评价的药品,A02BC01 ,bbeafe36efd475757e6be19596a25810,国药准字H10920092_奥美拉唑肠溶胶囊.pdf,https://www.cde.org.cn/hymlj/detailPage/db590719430729b237d6e2d61eaece0e,4594,73590-58-6
d6f08acef4df2112b4edddd7a9f58e35,布地奈德；富马酸福莫特罗,Budesonide；formoterol Fumarate,布地奈德福莫特罗吸入粉雾剂（Ⅱ）,Budesonide and Formoterol  Fumarate Powder for Inhalation （Ⅱ）,,吸入粉雾剂,吸入,每支120吸，每吸含布地奈德160μg和富马酸福莫特罗4.5μg,是,H20140457,2004-11-17,AstraZeneca AB,AstraZeneca AB,上市销售中,进口原研药品,R03AK07,,,https://www.cde.org.cn/hymlj/detailPage/d6f08acef4df2112b4edddd7a9f58e35,,
b4008e6cfbea69d6a1a525edb9a6cd0f,布地奈德；富马酸福莫特罗,Budesonide；formoterol Fumarate,布地奈德福莫特罗吸入粉雾剂（Ⅱ）,Budesonide and Formoterol  Fumarate Powder for Inhalation （Ⅱ）,,吸入粉雾剂,吸入,每支60吸，每吸含布地奈德320μg和富马酸福莫特罗9.0μg,是,H20160447,2011-12-12,AstraZeneca AB,AstraZeneca AB,上市销售中,进口原研药品,R03AK07,,,https://www.cde.org.cn/hymlj/detailPage/b4008e6cfbea69d6a1a525edb9a6cd0f,,
a25ec3ca9171976df583903dc6ec9a0f,卡前列素氨丁三醇,Carboprost Tromethamine,卡前列素氨丁三醇注射液,Carboprost Tromethamine Injection,,注射剂,肌肉注射,1ml:250μg,是,H20170146,1995-12-28,Pharmacia and Upjohn Company,Pharmacia and Upjohn Company LLC,上市销售中,进口原研药品,G02AD04,,,https://www.cde.org.cn/hymlj/detailPage/a25ec3ca9171976df583903dc6ec9a0f,5281074,58551-69-2
04f91f2c365ca129a38b4864d9b458d8,亚胺培南；西司他丁钠,Imipenem;Cilastatin Sodium,注射用亚胺培南西司他丁钠,Imipenem and Cilastatin Sodium for Injection,,注射剂,静脉注射,亚胺培南500mg和西司他丁500mg,是,H20181007,1997-06-06,Merck Sharp & Dohme Corp.,Merck Sharp & Dohme Corp.,上市销售中,进口原研药品,J01DH51,,,https://www.cde.org.cn/hymlj/detailPage/04f91f2c365ca129a38b4864d9b458d8,,
f2d39b3ee6e8a86294dd390add4067ce,依托咪酯,Etomidate,依托咪酯乳状注射液,Etomidate Injectable Emulsion,,注射剂,静脉注射,10ml:20mg,是,H20160234,1996-09-19,B.Braun Melsungen AG,B.Braun Melsungen AG,上市销售中,进口原研药品,N01AX07,,,https://www.cde.org.cn/hymlj/detailPage/f2d39b3ee6e8a86294dd390add4067ce,667484,33125-97-2
f95ca65088d93a2c95ad496fd531fd72,单硝酸异山梨酯,Isosorbide mononitrate,单硝酸异山梨酯缓释胶囊（IV）,Isosorbide Mononitrate Sustained-release Capsules（IV）,,胶囊剂（缓释胶囊）,口服 ,50mg,是,国药准字H20031224,2003-12-12, ,优时比（珠海）制药有限公司,上市销售中 ,其他药品,C01DA14,,,https://www.cde.org.cn/hymlj/detailPage/f95ca65088d93a2c95ad496fd531fd72,27661,16051-77-7
976dff0ed5bb836ed9473960f19de1fc,阿莫西林；克拉维酸,Amoxycillin; Clavulanic Acid,阿莫西林克拉维酸钾干混悬剂,Amoxicillin and Clavulanate Potassium for Suspension,,干混悬剂,口服 ,每5ml含阿莫西林400mg，克拉维酸57mg,是,H20160275,1999-11-20,SmithKline Beecham Limited,SmithKline Beecham Limited,上市销售中,进口原研药品,J01CR02,,,https://www.cde.org.cn/hymlj/detailPage/976dff0ed5bb836ed9473960f19de1fc,,
723b988e02e241bfdb20cc82ed65ceb8,高纯度尿促性素,Highly Purified Menotrophin ,注射用高纯度尿促性素,Highly Purified Menotrophin for Injection,,注射剂,肌肉注射；皮下注射,75IU FSH+75IU LH,是,H20181224,2006-05-30,Ferring GmbH,Ferring GmbH,上市销售中,进口原研药品,G03GA02,,,https://www.cde.org.cn/hymlj/detailPage/723b988e02e241bfdb20cc82ed65ceb8,,
dece2d77dc401ee214ef0b5bc771e15d,卡泊三醇；倍他米松,Calcipotriol;Betamethasone,卡泊三醇倍他米松软膏,Calcipotriol and Betamethasone Ointment,,软膏剂,外用,1g:卡泊三醇50μg;倍他米松0.5mg,是,H20160204,2008-09-01,LEO Pharma A/S,LEO Laboratories Limited,上市销售中,进口原研药品,D05AX52,,,https://www.cde.org.cn/hymlj/detailPage/dece2d77dc401ee214ef0b5bc771e15d,,
b7c611441f43971437709498fe827530,万古霉素碱,Vancomycin Dry Base,注射用盐酸万古霉素,Vancomycin Hydrochloride for Injection,,注射剂,静脉注射,500mg,是,H20140174,1988-10-15,VANCOCIN ITALIA S.R.L.,VIANEX S.A.(PLANT C),上市销售中,进口原研药品, ,,,https://www.cde.org.cn/hymlj/detailPage/b7c611441f43971437709498fe827530,,
ce4b7edb1eabef195bc332920b0dd031,蛋白琥珀酸铁,Iron Proteinsuccinylate ,蛋白琥珀酸铁口服溶液,Iron Proteinsuccinylate  Oral Solution,,口服溶液剂,口服,15ml:40mg（以铁计）,是,H20160143,1992-09-01,ITALFARMACO S.A.,ITALFARMACO S.A.,上市销售中,进口原研药品,B03AB09,,,https://www.cde.org.cn/hymlj/detailPage/ce4b7edb1eabef195bc332920b0dd031,,
